Evaluating: 2 1 2 1 1 4 2 0 3 
MWFT(norm) MWFT LB
27.906 722.977 25.9076
29.1858 749.87 25.6929
29.1858 749.87 25.6929
31.7407 815.512 25.6929
32.4959 834.915 25.6929
28.5448 711.266 24.9176
28.5448 711.266 24.9176
37.262 928.478 24.9176
28.8328 718.443 24.9176
28.431 742.865 26.1287
28.431 742.865 26.1287
34.3975 898.761 26.1287
29.4773 770.203 26.1287
28.5377 745.828 26.1349
28.5377 745.828 26.1349
31.4667 822.377 26.1349
27.9248 729.811 26.1349
29.0741 739.889 25.4484
29.0741 739.889 25.4484
37.3625 950.816 25.4484
28.5338 726.138 25.4484
28.3542 738.651 26.0508
28.3542 738.651 26.0508
36.887 960.938 26.0508
30.0544 782.944 26.0508
28.1745 739.166 26.2353
28.1745 739.166 26.2353
31.9877 839.207 26.2353
27.5736 723.402 26.2353
28.0388 723.555 25.8055
28.0388 723.555 25.8055
33.0179 852.043 25.8055
27.8608 718.962 25.8055
29.1815 738.602 25.3106
29.1815 738.602 25.3106
36.486 923.481 25.3106
27.4112 693.794 25.3106
28.3916 719.905 25.3563
28.3916 719.905 25.3563
32.5476 825.287 25.3563
27.3809 694.279 25.3563
27.7798 704.732 25.3685
27.7798 704.732 25.3685
31.7998 806.712 25.3685
27.8663 706.926 25.3685
27.9295 725.523 25.9769
27.9295 725.523 25.9769
31.9879 830.946 25.9769
27.0423 702.474 25.9769
28.4456 703.381 24.7273
28.4456 703.381 24.7273
39.1323 967.634 24.7273
29.9214 739.874 24.7273
28.2885 738.094 26.0917
28.2885 738.094 26.0917
32.3921 845.164 26.0917
29.2169 762.318 26.0917
28.5513 715.579 25.0629
28.5513 715.579 25.0629
32.8726 823.883 25.0629
27.2552 683.096 25.0629
29.3177 733.02 25.0026
29.3177 733.02 25.0026
35.5833 889.676 25.0026
28.8942 722.429 25.0026
28.4662 715.716 25.1427
28.4662 715.716 25.1427
32.2822 811.661 25.1427
28.6775 721.028 25.1427
28.8452 733.179 25.4177
28.8452 733.179 25.4177
34.6247 880.079 25.4177
28.997 737.038 25.4177
28.8369 735.328 25.4995
28.8369 735.328 25.4995
33.758 860.813 25.4995
31.2624 797.176 25.4995
28.8824 747.239 25.8718
28.8824 747.239 25.8718
32.6512 844.743 25.8718
26.7 690.777 25.8718
29.0122 739.37 25.4848
29.0122 739.37 25.4848
37.5006 955.695 25.4848
31.449 801.472 25.4848
27.5953 725.958 26.3073
27.5953 725.958 26.3073
38.6806 1017.58 26.3073
29.642 779.803 26.3073
28.8652 722.775 25.0397
28.8652 722.775 25.0397
36.9514 925.251 25.0397
28.6778 718.082 25.0397
28.4765 719.871 25.2795
28.4765 719.871 25.2795
37.9785 960.076 25.2795
27.1943 687.459 25.2795
28.954 745.726 25.7555
28.954 745.726 25.7555
34.0412 876.748 25.7555
29.0289 747.655 25.7555
29.067 762.803 26.2429
29.067 762.803 26.2429
34.8771 915.276 26.2429
27.5352 722.604 26.2429
29.3375 729.596 24.8691
29.3375 729.596 24.8691
37.6834 937.152 24.8691
30.9725 770.257 24.8691
30.0264 746.346 24.8563
30.0264 746.346 24.8563
34.1611 849.12 24.8563
28.3165 703.844 24.8563
29.6067 746.491 25.2136
29.6067 746.491 25.2136
33.1969 837.013 25.2136
27.4881 693.074 25.2136
28.907 717.609 24.8247
28.907 717.609 24.8247
36.9899 918.263 24.8247
27.0316 671.051 24.8247
28.3364 717.313 25.3142
28.3364 717.313 25.3142
32.0397 811.059 25.3142
26.4312 669.083 25.3142
29.2306 729.459 24.9553
29.2306 729.459 24.9553
33.7555 842.381 24.9553
28.6528 715.04 24.9553
29.4303 746.682 25.3712
29.4303 746.682 25.3712
36.6403 929.609 25.3712
27.5602 699.237 25.3712
29.3888 771.467 26.2503
29.3888 771.467 26.2503
34.5051 905.772 26.2503
28.1209 738.184 26.2503
28.7088 693.767 24.1657
28.7088 693.767 24.1657
35.4113 855.738 24.1657
27.2333 658.111 24.1657
29.0133 715.643 24.666
29.0133 715.643 24.666
35.504 875.741 24.666
28.9123 713.149 24.666
29.0623 741.564 25.5163
29.0623 741.564 25.5163
36.9084 941.766 25.5163
27.7646 708.451 25.5163
28.6909 724.439 25.2498
28.6909 724.439 25.2498
33.615 848.773 25.2498
28.3487 715.798 25.2498
28.0272 743.413 26.5247
28.0272 743.413 26.5247
31.9033 846.227 26.5247
29.1312 772.696 26.5247
28.8251 722.847 25.077
28.8251 722.847 25.077
33.3533 836.401 25.077
27.7441 695.74 25.077
28.3855 721.586 25.421
28.3855 721.586 25.421
33.5638 853.225 25.421
27.6983 704.118 25.421
28.7544 714.991 24.8654
28.7544 714.991 24.8654
35.4495 881.466 24.8654
28.1127 699.034 24.8654
29.1894 764.681 26.1972
29.1894 764.681 26.1972
32.834 860.161 26.1972
28.7013 751.895 26.1972
28.816 729.931 25.3308
28.816 729.931 25.3308
38.8951 985.245 25.3308
29.8599 756.375 25.3308
27.7741 746.48 26.8769
27.7741 746.48 26.8769
30.5362 820.718 26.8769
26.8048 720.428 26.8769
28.1074 738.504 26.2743
28.1074 738.504 26.2743
39.639 1041.49 26.2743
27.4838 722.119 26.2743
28.8995 711.703 24.6269
28.8995 711.703 24.6269
34.8465 858.16 24.6269
31.7231 781.24 24.6269
28.2024 719.797 25.5225
28.2024 719.797 25.5225
35.2098 898.644 25.5225
27.663 706.029 25.5225
28.836 745.049 25.8375
28.836 745.049 25.8375
35.9484 928.815 25.8375
26.4769 684.096 25.8375
28.8062 722.379 25.0773
28.8062 722.379 25.0773
33.6316 843.389 25.0773
28.7115 720.004 25.0773
28.6437 734.632 25.6473
28.6437 734.632 25.6473
32.3664 830.11 25.6473
27.2404 698.643 25.6473
29.0072 719.305 24.7975
29.0072 719.305 24.7975
31.774 787.914 24.7975
28.2581 700.728 24.7975
28.9302 720.726 24.9125
28.9302 720.726 24.9125
31.6654 788.865 24.9125
27.1237 675.719 24.9125
28.5749 704.986 24.6715
28.5749 704.986 24.6715
34.1586 842.745 24.6715
27.448 677.184 24.6715
27.8787 732.767 26.2841
27.8787 732.767 26.2841
34.3023 901.606 26.2841
27.0209 710.223 26.2841
28.1953 719.539 25.5198
28.1953 719.539 25.5198
34.3937 877.721 25.5198
29.9295 763.796 25.5198
28.1827 739.608 26.2434
28.1827 739.608 26.2434
33.4408 877.599 26.2434
27.9731 734.109 26.2434
29.5572 702.706 23.7745
29.5572 702.706 23.7745
35.4601 843.045 23.7745
32.4898 772.427 23.7745
28.9869 753.201 25.9842
28.9869 753.201 25.9842
34.8264 904.936 25.9842
27.7655 721.464 25.9842
28.947 731.616 25.2743
28.947 731.616 25.2743
34.9298 882.827 25.2743
27.3177 690.437 25.2743
29.0066 742.768 25.6068
29.0066 742.768 25.6068
34.4494 882.14 25.6068
27.9837 716.574 25.6068
28.6833 753.734 26.2778
28.6833 753.734 26.2778
38.7269 1017.66 26.2778
27.409 720.25 26.2778
28.246 722.289 25.5714
28.246 722.289 25.5714
41.1765 1052.94 25.5714
26.9757 689.806 25.5714
28.8307 756.691 26.246
28.8307 756.691 26.246
35.1591 922.786 26.246
27.989 734.601 26.246
28.4691 716.762 25.1768
28.4691 716.762 25.1768
33.6207 846.463 25.1768
27.5102 692.619 25.1768
28.2949 726.055 25.6603
28.2949 726.055 25.6603
32.9183 844.692 25.6603
27.8337 714.219 25.6603
28.3567 739.173 26.067
28.3567 739.173 26.067
39.7167 1035.29 26.067
27.2002 709.026 26.067
28.3839 729.069 25.686
28.3839 729.069 25.686
35.8292 920.309 25.686
29.1921 749.83 25.686
28.6356 733.243 25.606
28.6356 733.243 25.606
30.386 778.063 25.606
26.8657 687.922 25.606
29.6034 748.619 25.2883
29.6034 748.619 25.2883
36.4093 920.729 25.2883
30.5827 773.385 25.2883
30.1996 731.653 24.2273
30.1996 731.653 24.2273
34.0516 824.977 24.2273
27.9815 677.917 24.2273
28.0983 753.065 26.8011
28.0983 753.065 26.8011
31.6551 848.39 26.8011
28.6492 767.83 26.8011
28.7607 727.821 25.3061
28.7607 727.821 25.3061
42.1575 1066.84 25.3061
27.8673 705.213 25.3061
28.9378 719.344 24.8583
28.9378 719.344 24.8583
43.1619 1072.93 24.8583
30.4944 758.037 24.8583
28.8018 716.932 24.892
28.8018 716.932 24.892
32.7092 814.197 24.892
28.0794 698.951 24.892
Evaluating: 1 0 0 0 0 4 2 0 7 
MWFT(norm) MWFT LB
26.7542 674.385 25.2067
26.7542 674.385 25.2067
34.6588 873.634 25.2067
27.5299 693.938 25.2067
26.4624 672.654 25.4193
26.4624 672.654 25.4193
37.0686 942.256 25.4193
28.6587 728.482 25.4193
27.1091 682.144 25.163
27.1091 682.144 25.163
35.8364 901.751 25.163
29.7969 749.777 25.163
27.5125 661.594 24.0471
27.5125 661.594 24.0471
33.7877 812.494 24.0471
27.6053 663.827 24.0471
26.7665 658.547 24.6034
26.7665 658.547 24.6034
32.6469 803.225 24.6034
27.4576 675.55 24.6034
26.1428 696.376 26.6374
26.1428 696.376 26.6374
32.7889 873.41 26.6374
25.9961 692.468 26.6374
26.2592 693.608 26.4139
26.2592 693.608 26.4139
31.8379 840.964 26.4139
27.2526 719.848 26.4139
26.8244 695.233 25.918
26.8244 695.233 25.918
32.1641 833.63 25.918
26.2633 680.693 25.918
27.1886 688.783 25.3335
27.1886 688.783 25.3335
35.348 895.489 25.3335
27.4762 696.07 25.3335
26.8988 708.067 26.3233
26.8988 708.067 26.3233
35.7502 941.064 26.3233
26.4846 697.163 26.3233
27.2956 703.152 25.7606
27.2956 703.152 25.7606
36.0351 928.287 25.7606
29.6408 763.566 25.7606
26.5348 698.392 26.3199
26.5348 698.392 26.3199
32.0247 842.888 26.3199
27.6341 727.328 26.3199
26.9538 688.179 25.5318
26.9538 688.179 25.5318
35.9934 918.976 25.5318
28.2987 722.517 25.5318
26.2572 684.849 26.0824
26.2572 684.849 26.0824
30.8155 803.743 26.0824
28.0258 730.981 26.0824
26.0726 682.164 26.164
26.0726 682.164 26.164
36.7394 961.25 26.164
26.4398 691.771 26.164
26.6704 674.09 25.2748
26.6704 674.09 25.2748
38.4437 971.657 25.2748
28.1146 710.591 25.2748
26.2502 681.759 25.9716
26.2502 681.759 25.9716
34.9188 906.895 25.9716
27.7009 719.434 25.9716
27.6961 677.109 24.4478
27.6961 677.109 24.4478
34.9182 853.672 24.4478
27.7207 677.71 24.4478
27.1412 694.701 25.5958
27.1412 694.701 25.5958
37.9238 970.69 25.5958
27.0274 691.788 25.5958
26.7319 700.119 26.1904
26.7319 700.119 26.1904
39.7375 1040.74 26.1904
30.7867 806.315 26.1904
26.9866 672.148 24.9067
26.9866 672.148 24.9067
33.3443 830.499 24.9067
27.3283 680.658 24.9067
26.8398 700.776 26.1096
26.8398 700.776 26.1096
32.1536 839.519 26.1096
26.1635 683.119 26.1096
26.0641 715.49 27.4512
26.0641 715.49 27.4512
30.3521 833.2 27.4512
26.1463 717.748 27.4512
27.2968 691.756 25.3421
27.2968 691.756 25.3421
36.9347 936.002 25.3421
28.3129 717.506 25.3421
26.8373 695.291 25.9076
26.8373 695.291 25.9076
31.3436 812.037 25.9076
28.1361 728.938 25.9076
27.7953 714.142 25.6929
27.7953 714.142 25.6929
35.9653 924.053 25.6929
32.0365 823.11 25.6929
26.7274 665.982 24.9176
26.7274 665.982 24.9176
32.4767 809.242 24.9176
28.4726 709.468 24.9176
26.5781 694.45 26.1287
26.5781 694.45 26.1287
30.9587 808.911 26.1287
28.9526 756.494 26.1287
26.7261 698.483 26.1349
26.7261 698.483 26.1349
37.9915 992.901 26.1349
27.4261 716.777 26.1349
27.2463 693.374 25.4484
27.2463 693.374 25.4484
32.9943 839.651 25.4484
28.4082 722.942 25.4484
26.3869 687.402 26.0508
26.3869 687.402 26.0508
35.5501 926.109 26.0508
29.615 771.496 26.0508
26.2427 688.484 26.2353
26.2427 688.484 26.2353
32.5884 854.966 26.2353
26.844 704.26 26.2353
26.8575 693.071 25.8055
26.8575 693.071 25.8055
31.3004 807.721 25.8055
27.723 715.406 25.8055
26.6206 673.782 25.3106
26.6206 673.782 25.3106
33.6719 852.257 25.3106
26.7775 677.756 25.3106
26.8745 681.438 25.3563
26.8745 681.438 25.3563
33.4528 848.239 25.3563
26.8805 681.59 25.3563
26.316 667.597 25.3685
26.316 667.597 25.3685
33.212 842.539 25.3685
27.4757 697.016 25.3685
26.6269 691.685 25.9769
26.6269 691.685 25.9769
33.6754 874.784 25.9769
26.9787 700.824 25.9769
27.2822 674.615 24.7273
27.2822 674.615 24.7273
37.6133 930.074 24.7273
29.2447 723.142 24.7273
26.8169 699.697 26.0917
26.8169 699.697 26.0917
34.6701 904.599 26.0917
29.0435 757.792 26.0917
27.0369 677.624 25.0629
27.0369 677.624 25.0629
34.956 876.099 25.0629
27.2844 683.826 25.0629
27.5546 688.938 25.0026
27.5546 688.938 25.0026
34.5595 864.078 25.0026
28.2072 705.253 25.0026
26.9848 678.468 25.1427
26.9848 678.468 25.1427
34.9012 877.508 25.1427
28.4213 714.587 25.1427
27.2743 693.25 25.4177
27.2743 693.25 25.4177
33.9322 862.478 25.4177
28.2582 718.259 25.4177
27.4404 699.718 25.4995
27.4404 699.718 25.4995
41.1515 1049.34 25.4995
31.1734 794.907 25.4995
26.6981 690.728 25.8718
26.6981 690.728 25.8718
40.1538 1038.85 25.8718
26.8403 694.406 25.8718
27.4962 700.735 25.4848
27.4962 700.735 25.4848
33.2241 846.71 25.4848
30.7986 784.895 25.4848
26.0488 685.273 26.3073
26.0488 685.273 26.3073
36.1031 949.777 26.3073
29.3021 770.86 26.3073
27.3141 683.937 25.0397
27.3141 683.937 25.0397
31.6656 792.896 25.0397
28.0269 701.786 25.0397
26.6931 674.787 25.2795
26.6931 674.787 25.2795
36.0528 911.395 25.2795
26.4498 668.638 25.2795
27.0602 696.95 25.7555
27.0602 696.95 25.7555
35.2795 908.64 25.7555
28.1141 724.092 25.7555
27.0862 710.822 26.2429
27.0862 710.822 26.2429
31.8043 834.637 26.2429
27.3732 718.353 26.2429
27.7081 689.075 24.8691
27.7081 689.075 24.8691
33.9444 844.166 24.8691
30.6325 761.802 24.8691
28.1776 700.392 24.8563
28.1776 700.392 24.8563
34.241 851.105 24.8563
27.7032 688.599 24.8563
27.7686 700.146 25.2136
27.7686 700.146 25.2136
38.6651 974.886 25.2136
27.3578 689.79 25.2136
27.4039 680.294 24.8247
27.4039 680.294 24.8247
32.5114 807.085 24.8247
26.7781 664.758 24.8247
26.7235 676.483 25.3142
26.7235 676.483 25.3142
33.079 837.366 25.3142
26.1342 661.566 25.3142
27.4738 685.619 24.9553
27.4738 685.619 24.9553
31.486 785.744 24.9553
28.1675 702.931 24.9553
27.2687 691.841 25.3712
27.2687 691.841 25.3712
31.4874 798.875 25.3712
27.4887 697.422 25.3712
27.7096 727.386 26.2503
27.7096 727.386 26.2503
33.7228 885.236 26.2503
27.6259 725.19 26.2503
26.9414 651.058 24.1657
26.9414 651.058 24.1657
33.3684 806.37 24.1657
26.7081 645.42 24.1657
27.2234 671.493 24.666
27.2234 671.493 24.666
38.711 954.845 24.666
28.6553 706.812 24.666
27.0627 690.541 25.5163
27.0627 690.541 25.5163
37.9344 967.945 25.5163
27.2456 695.208 25.5163
26.9083 679.428 25.2498
26.9083 679.428 25.2498
32.9494 831.967 25.2498
27.8784 703.924 25.2498
26.2884 697.291 26.5247
26.2884 697.291 26.5247
36.6221 971.391 26.5247
28.5375 756.949 26.5247
27.4865 689.279 25.077
27.4865 689.279 25.077
33.9128 850.432 25.077
27.3391 685.583 25.077
27.0065 686.532 25.421
27.0065 686.532 25.421
34.7019 882.156 25.421
27.2985 693.955 25.421
26.9496 670.114 24.8654
26.9496 670.114 24.8654
34.9522 869.1 24.8654
27.3892 681.043 24.8654
27.2914 714.958 26.1972
27.2914 714.958 26.1972
35.3314 925.586 26.1972
28.5447 747.792 26.1972
27.007 684.109 25.3308
27.007 684.109 25.3308
40.0874 1015.44 25.3308
29.3608 743.732 25.3308
26.0026 698.867 26.8769
26.0026 698.867 26.8769
30.7975 827.741 26.8769
25.964 697.832 26.8769
26.838 705.151 26.2743
26.838 705.151 26.2743
34.422 904.416 26.2743
27.1885 714.359 26.2743
27.6517 680.975 24.6269
27.6517 680.975 24.6269
33.5273 825.672 24.6269
31.3353 771.691 24.6269
26.5759 678.284 25.5225
26.5759 678.284 25.5225
33.5944 857.413 25.5225
27.2902 696.514 25.5225
27.0113 697.904 25.8375
27.0113 697.904 25.8375
36.3308 938.695 25.8375
26.1926 676.749 25.8375
27.6685 693.85 25.0773
27.6685 693.85 25.0773
34.2435 858.732 25.0773
28.4766 714.115 25.0773
27.0868 694.703 25.6473
27.0868 694.703 25.6473
32.2459 827.021 25.6473
26.8793 689.38 25.6473
27.0959 671.909 24.7975
27.0959 671.909 24.7975
31.7346 786.937 24.7975
27.6987 686.857 24.7975
27.6234 688.17 24.9125
27.6234 688.17 24.9125
35.1955 876.809 24.9125
26.7364 666.072 24.9125
27.0888 668.323 24.6715
27.0888 668.323 24.6715
37.2137 918.12 24.6715
26.6049 656.383 24.6715
26.3955 693.783 26.2841
26.3955 693.783 26.2841
30.0525 789.904 26.2841
26.3161 691.696 26.2841
26.5472 677.479 25.5198
26.5472 677.479 25.5198
32.5268 830.077 25.5198
29.44 751.303 25.5198
26.9387 706.962 26.2434
26.9387 706.962 26.2434
31.3764 823.423 26.2434
27.6397 725.359 26.2434
27.9494 664.482 23.7745
27.9494 664.482 23.7745
44.7828 1064.69 23.7745
32.0749 762.564 23.7745
27.1297 704.944 25.9842
27.1297 704.944 25.9842
34.276 890.635 25.9842
27.2766 708.762 25.9842
27.3915 692.302 25.2743
27.3915 692.302 25.2743
32.6833 826.048 25.2743
26.9085 680.093 25.2743
27.0076 691.58 25.6068
27.0076 691.58 25.6068
32.1608 823.537 25.6068
27.7293 710.06 25.6068
26.8017 704.289 26.2778
26.8017 704.289 26.2778
32.7519 860.648 26.2778
26.8763 706.25 26.2778
26.6707 682.008 25.5714
26.6707 682.008 25.5714
37.1727 950.557 25.5714
26.5966 680.112 25.5714
27.3053 716.656 26.246
27.3053 716.656 26.246
38.6314 1013.92 26.246
27.93 733.052 26.246
27.0702 681.542 25.1768
27.0702 681.542 25.1768
34.7479 874.843 25.1768
27.0897 682.034 25.1768
26.9983 692.783 25.6603
26.9983 692.783 25.6603
35.7872 918.309 25.6603
27.2361 698.886 25.6603
26.5659 692.491 26.067
26.5659 692.491 26.067
37.0991 967.062 26.067
26.8597 700.151 26.067
26.846 689.567 25.686
26.846 689.567 25.686
33.8037 868.282 25.686
27.8025 714.135 25.686
26.4573 677.465 25.606
26.4573 677.465 25.606
34.405 880.974 25.606
26.4743 677.901 25.606
27.4581 694.367 25.2883
27.4581 694.367 25.2883
36.6845 927.688 25.2883
30.4018 768.809 25.2883
28.0311 679.118 24.2273
28.0311 679.118 24.2273
36.3788 881.361 24.2273
27.4079 664.019 24.2273
26.6048 713.038 26.8011
26.6048 713.038 26.8011
35.4584 950.324 26.8011
28.2753 757.808 26.8011
27.2785 690.311 25.3061
27.2785 690.311 25.3061
33.9441 858.993 25.3061
27.5144 696.281 25.3061
27.1965 676.058 24.8583
27.1965 676.058 24.8583
36.3614 903.881 24.8583
30.1451 749.356 24.8583
27.3728 681.362 24.892
27.3728 681.362 24.892
34.2146 851.669 24.892
27.9648 696.099 24.892
Evaluating: 0 1 0 0 1 3 2 0 7 
MWFT(norm) MWFT LB
26.8287 676.262 25.2067
26.8287 676.262 25.2067
33.956 855.917 25.2067
27.0317 681.379 25.2067
26.3181 668.988 25.4193
26.3181 668.988 25.4193
33.5795 853.565 25.4193
28.1395 715.287 25.4193
26.6788 671.317 25.163
26.6788 671.317 25.163
32.5306 818.565 25.163
29.0292 730.461 25.163
27.4452 659.977 24.0471
27.4452 659.977 24.0471
34.1836 822.015 24.0471
26.8004 644.47 24.0471
26.4375 650.453 24.6034
26.4375 650.453 24.6034
33.1143 814.724 24.6034
26.8465 660.516 24.6034
25.9942 692.416 26.6374
25.9942 692.416 26.6374
34.0142 906.049 26.6374
25.7138 684.947 26.6374
25.9711 685.998 26.4139
25.9711 685.998 26.4139
34.7478 917.826 26.4139
26.923 711.142 26.4139
26.6577 690.915 25.918
26.6577 690.915 25.918
31.1147 806.429 25.918
26.2535 680.438 25.918
26.8521 680.258 25.3335
26.8521 680.258 25.3335
31.5318 798.812 25.3335
27.0778 685.977 25.3335
26.908 708.309 26.3233
26.908 708.309 26.3233
34.5938 910.624 26.3233
26.2856 691.924 26.3233
27.2532 702.06 25.7606
27.2532 702.06 25.7606
32.3839 834.229 25.7606
28.9693 746.268 25.7606
26.4846 697.072 26.3199
26.4846 697.072 26.3199
32.7931 863.112 26.3199
27.1824 715.438 26.3199
26.8151 684.639 25.5318
26.8151 684.639 25.5318
33.3036 850.302 25.5318
27.8164 710.203 25.5318
26.3745 687.91 26.0824
26.3745 687.91 26.0824
30.6565 799.596 26.0824
27.5134 717.615 26.0824
26.2681 687.28 26.164
26.2681 687.28 26.164
32.5224 850.917 26.164
26.0076 680.463 26.164
26.8277 678.066 25.2748
26.8277 678.066 25.2748
33.5824 848.789 25.2748
27.7113 700.397 25.2748
26.013 675.598 25.9716
26.013 675.598 25.9716
31.9189 828.984 25.9716
27.271 708.269 25.9716
27.1039 662.63 24.4478
27.1039 662.63 24.4478
33.4641 818.122 24.4478
27.324 668.012 24.4478
27.2125 696.527 25.5958
27.2125 696.527 25.5958
32.8047 839.663 25.5958
26.2578 672.092 25.5958
26.5053 694.182 26.1904
26.5053 694.182 26.1904
36.3645 952.4 26.1904
30.2252 791.61 26.1904
26.7666 666.669 24.9067
26.7666 666.669 24.9067
31.176 776.492 24.9067
26.8523 668.802 24.9067
26.7566 698.606 26.1096
26.7566 698.606 26.1096
34.8681 910.392 26.1096
25.4809 665.297 26.1096
25.6301 703.576 27.4512
25.6301 703.576 27.4512
31.4393 863.047 27.4512
25.5424 701.169 27.4512
27.1513 688.069 25.3421
27.1513 688.069 25.3421
31.7489 804.583 25.3421
27.9141 707.4 25.3421
26.5828 688.697 25.9076
26.5828 688.697 25.9076
37.6845 976.316 25.9076
27.3912 709.639 25.9076
27.4481 705.222 25.6929
27.4481 705.222 25.6929
38.4434 987.724 25.6929
31.4117 807.059 25.6929
26.711 665.573 24.9176
26.711 665.573 24.9176
39.5921 986.539 24.9176
28.1183 700.639 24.9176
26.1695 683.775 26.1287
26.1695 683.775 26.1287
34.5979 903.998 26.1287
28.5844 746.874 26.1287
26.3443 688.505 26.1349
26.3443 688.505 26.1349
31.05 811.487 26.1349
26.9021 703.082 26.1349
27.1773 691.619 25.4484
27.1773 691.619 25.4484
39.1131 995.367 25.4484
27.578 701.816 25.4484
26.4863 689.991 26.0508
26.4863 689.991 26.0508
30.5677 796.315 26.0508
28.9654 754.572 26.0508
25.7141 674.618 26.2353
25.7141 674.618 26.2353
29.6859 778.817 26.2353
26.529 695.996 26.2353
26.6613 688.008 25.8055
26.6613 688.008 25.8055
31.8435 821.737 25.8055
27.4734 708.963 25.8055
26.8725 680.158 25.3106
26.8725 680.158 25.3106
31.8134 805.215 25.3106
26.5297 671.483 25.3106
26.6986 676.978 25.3563
26.6986 676.978 25.3563
33.5207 849.96 25.3563
26.8228 680.128 25.3563
26.1847 664.267 25.3685
26.1847 664.267 25.3685
32.9373 835.57 25.3685
27.0453 686.099 25.3685
26.8862 698.422 25.9769
26.8862 698.422 25.9769
34.6587 900.327 25.9769
26.4772 687.797 25.9769
27.2803 674.567 24.7273
27.2803 674.567 24.7273
33.9336 839.085 24.7273
29.0134 717.421 24.7273
26.5635 693.085 26.0917
26.5635 693.085 26.0917
32.7622 854.819 26.0917
28.3091 738.631 26.0917
27.0013 676.731 25.0629
27.0013 676.731 25.0629
30.8782 773.898 25.0629
26.6527 667.994 25.0629
27.4373 686.004 25.0026
27.4373 686.004 25.0026
39.6861 992.257 25.0026
28.0241 700.676 25.0026
26.7416 672.354 25.1427
26.7416 672.354 25.1427
33.5358 843.179 25.1427
28.3688 713.268 25.1427
27.1134 689.159 25.4177
27.1134 689.159 25.4177
32.3181 821.452 25.4177
27.7454 705.225 25.4177
27.0341 689.356 25.4995
27.0341 689.356 25.4995
39.1577 998.502 25.4995
30.8296 786.141 25.4995
26.5966 688.102 25.8718
26.5966 688.102 25.8718
33.1808 858.446 25.8718
26.4675 684.762 25.8718
27.1572 692.095 25.4848
27.1572 692.095 25.4848
33.8321 862.203 25.4848
30.3157 772.588 25.4848
26.0849 686.225 26.3073
26.0849 686.225 26.3073
